Hotel_name,name,rating,review
Darul Jannah,alya hanan,5.0,"(Translated by Google) Cool! Very good service. Clean. Great breakfast. Near the Daarut Tauhiid mosque (and close to food vendor carts too). In the room there is a dispenser and cups. In the bathroom there is a water heater (like all rooms have). The building is made of wood, beautiful nuance. The room is not soundproof, so please don't talk loudly. If you take the downstairs room, you can hear the sound of people walking down the stairs (because the wood creaks). The car park is quite spacious even though it does seem full but it can still be on the side of the road. (Original) Keren! Service sangat bagus. Bersih. Breakfast enak. Dekat masjid daarut tauhiid (dan dekat dengan gerobak-gerobak penjual makanan juga). Di dalam kamar ada dispenser dan gelas-cangkir. Di kamar mandi ada water heater (kayanya semua kamar ada). Bangunan terbuat dari kayu, nuansa asri. Ruangan tidak kedap suara, jadi diharap tidak bicara keras-keras. Kalau ambil kamar bawah, suara langkah orang turun lewat tangga terdengar (karena kayu jadi berderit). Parkir mobil lumayan luas walau memang terkesan penuh tapi masih bisa di pinggir jalan."
Darul Jannah,Tebe Ka,5.0,"(Translated by Google) Lodging in the Darut Tauhid complex, the rooms are spacious, comfortable, close to the Darut Tauhid Mosque ,,, Only sometimes there is noise next to it, because it is next to a futsal field ,,, Suggestions take a room that is a bit far from the futsal field ,,, (Original) Penginapan di dalam komplek Darut Tauhid, kamar nya luas, nyaman, dekat ke Masjid Darut Tauhid,,, Cuma terkadang ada suara bising di sebelahnya, karena bersebelahan dg lapangan futsal,,, Saran ambil kamar yg agak jauh dr lapangan futsal,,,"
Darul Jannah,Sarah Kultsum,5.0,"(Translated by Google) Subscribe here, really feel the Islamic atmosphere... (Original) Langganan bgt kesini, suasana islami terasa sekali..."
Darul Jannah,Hilyah Kamilah,4.0,"(Translated by Google) Clean, comfortable, there is warm water, can have breakfast. It's just that, when making an online reservation via WA, there is no booking or reservation code. So a bit worried when booking online. But why is our name still there when we arrive at the front office (Original) Bersih, nyaman, ada air hangat, dapat breakfast. Hanya saja, saat reservasi online melalui WA tidak ada kode booking atau reservasi. Jadi agak khawatir ketika reservasi online. Tetapi tetap ada kok nama kita saat tiba di front office"
Darul Jannah,Cucu Cuarna Gunawansah,5.0,"(Translated by Google) Happy, sleep ""tibra"", there is something different ""blessing"" 🤲 (Original) Bahagia, tidur ""tibra"", ada sesuatu yg berbeda ""berkah"" 🤲"
Darul Jannah,Cecep Saprudin TV,5.0,(Translated by Google) A comfortable place to stay when you go to DT (Original) Tempat menginap yg nyaman kalo lagi ke DT
Darul Jannah,Salsabila,4.0,(Translated by Google) the room is actually nice but there are rats in the cupboard :(((((((((( then it's because it's a wooden house)) (Original) kamarnya bagus sebenernya tapi di lemarinya ada tikus:(((((((((( trus karna rumah kayu yaaa jadi kalo ada orang diatas suka bunyi dan lumayan ganggu sih
Darul Jannah,Amirudin Suryana,5.0,"(Translated by Google) The rooms are very comfortable, cool and far from noise even though there are many students and school children who are active (Original) Kamarnya sangat nyaman, sejuk dan jauh dari kebisingan walaupun banyak para santri dan anak sekolah yang beraktifitas"
Darul Jannah,wahyu romadhon,5.0,(Translated by Google) All the carpets in the room above must be replaced and the door to the room should not have a gap too wide because small mice enter the room 🙈🙈🙈 (Original) Karpet kamarnya yang diatas harus diganti semuanya dan pintu kamarnya jangan ada celah terlalu lebar karena masuk tikus kecil ke dalam kamar 🙈🙈🙈
Darul Jannah,Agung Firmanto,5.0,"(Translated by Google) Accommodation with Islamic nuances at the location of the Daarut Tauhid Islamic boarding school, bandung bandung, spacious and comfortable rooms, complete facilities, good breakfast (Original) Penginapan nuansa islami di lokasi pesantren Daarut Tauhid geger kalong bandung, kamar luas dan nyaman, fasilitas lengkap, sarapan enak"
Darul Jannah,Eris Mila,4.0,"(Translated by Google) The cottage costs 300 thousand including breakfast, it's really cheap, especially the concept of shari'ah, it's really cool to hear murotal all the time. In shaa Allah will return to staycation here again😊 (Original) Cottage seharga 300rban suda include breakfast sih murah bgt ya, apalagi konsepnya syari'ah, adem bgt denger murotal terus. In syaa Allah bakal balik staycation di sini lagi😊"
Darul Jannah,HAMD Yusuf,4.0,"(Translated by Google) The rest of my trip was only one day, and I took advantage of the time to see and pray at the Daarut Tauhid mosque, so I chose accommodation at Daarul Jannah Cottage. Almost all of the building construction is made of wood, here it's cheap, comfortable and doesn't need air conditioning. For those who want to have a religious tour, please come and it's better to stay here, because the location of the existing hotel is far from the Daarut Tauhid boarding school complex. (Original) Sisa perjalanan saya tinggal satu hari, dan saya memanfaatkan waktu ingin melihat langsung sekaligus shalat di masjid Daarut Tauhid, jadi saya memilih penginapan di Daarul Jannah Cottage. Konstruksi bangunannya hampir semua dari kayu, disini murah, nyaman dan tidak perlu AC. Bagi yang ingin berwisata religi silahkan datang dan lebih baik menginap disini, karena lokasi hotel yang ada dengan jarak ke komplek pesantren Daarut Tauhid berjauhan."
Darul Jannah,Sobat Kaos Polos Premium,5.0,(Translated by Google) In front of the room there is a garden. My favourite. (Original) Depan Kamar ada Taman. Kesukaanku.
Darul Jannah,ocal Sophan,4.0,"(Translated by Google) In general ok. Convenient location, close to Lembang (Original) Secara umum ok. Lokasi nyaman, dekat ke lembang"
Darul Jannah,Aank Computer,5.0,(Translated by Google) The place is cool in the heart(Original)Tempatnya adem sejuk di hati
Darul Jannah,Mia Liesnawati,4.0,"(Translated by Google) Price per night 300 thousand (including breakfast 1x) Room facilities include towels, slippers, toiletries, hot and cold water, but the shower doesn't work, a toilet seat, and a prayer bowl + Al Qur'an too. Comfortable and beautiful atmosphere, suitable if you bring small children (there is a playground) (Original) Harga per malam 300rb an (termasuk breakfast 1x) Fasilitas kamar ada handuk, sandal, alat mandi, air panas dan dingin, tapi shower tidak berfungsi, kloset duduk, dan sejadah + Al Qur'an jg. Suasana nyaman dan asri, cocok jika bawa anak kecil (ada taman bermain)"
Darul Jannah,Anik Nuryani,5.0,"(Translated by Google) Affordable price, easy to find location. The rooms are beautiful & shady. There is a normal hot cold dispenser in the room. Safe environment, near the mosque, 24-hour supermarket and atm center. The breakfast is fairly simple, when I stay I get chicken porridge & tea. If you want other foods, you can easily get them around the hotel, there are many choices and they are open from 6 am. For those who are looking for a comfortable location near the mosque around UPI, really recommended. (Original) Harga terjangkau, lokasi mudah ditemukan. Kamarnya asri & teduh. Tersedia dispenser panas dingin norma di kamar. Lingkungan aman, dekat masjid, swalayan 24jam dan atm center. Sarapannya terbilang sederhana, pas saya menginap dapat bubur ayam & teh. Kalau mau makanan lain bisa mudah didapatkan di sekitar hotel, banyak pilihan dan sudah buka mulai jam6 pagi. Buat yg mencari lokasi nyaman & dekat masjid di sekitar UPI, recomended banget."
Darul Jannah,Dent Yoel,5.0,"(Translated by Google) The cottages are nice, level wooden houses. Bathroom inside. The price for 330 doesn't use AC, the 385 uses AC. Get breakfast. (Original) Cottage ya bagus, rumah kayu tingkat. Kamar mandi didalam. Yg harga 330 gak pake AC, yg 385 pake AC. Dapat breakfast."
Darul Jannah,Pendidikan DDJogja,3.0,"(Translated by Google) For just a fairly comfortable rest, the room is not too big, there is a TV and a small wardrobe. The bathroom is outside and poorly maintained. For a price of around 250-rb.. very close to the DT mosque, enter the housing complex. Breakfast is provided with yellow rice and warm drinks. (Original) Untuk sekedar istirahat lumayan nyaman, kamar tidak terlalu besar, terdapat TV dan lemari kecil. Kamar mandi di luar dan kurang terawat. Untuk harga sekitar 250-rb.. dekat sekali masjid DT, masuk ke komplek perumahannya. Disediakan sarapan dengan nasi kuning dan minuman hangat."
Darul Jannah,fikri ali,5.0,"(Translated by Google) A comfortable and affordable place, affordable prices, friendly service, there are always recitations of the Koran, good and honest staff, my child's cell phone is scattered and properly secured. Eat breakfast delicious and on time. Jazakumullah from jannah (Original) Tempat yg nyaman dan terjangkau, harga terjangkau, pelayanan ramah, selalu ada tilawah alquran, petugas baik dan jujur, handphone anak saya tercecer diamankan dgn baik. Santap sahurnya enak dan tepat waktu. Jazakumullah darun jannah"
Darul Jannah,Ellisa Agustina,5.0,"(Translated by Google) A low budget hotel in the middle of the Daarut Tauhid Islamic Boarding School area. Strategic location, lots of delicious cheap food sellers, easy transportation facilities (public transportation, taxis, ojol). Beautiful cottage atmosphere with a nice garden and children's toys. Rooms without air conditioning are already very cold. The atmosphere is like a wooden house in the village. The breakfast menu is delicious... (Original) Hotel low budget ditengah kawasan Islami Ponpes Daarut Tauhid. Lokasi yg strategis, byk penjual makanan murah2 enak2, sarana transportasi yg mudah (angkot,taksi,ojol). Suasana cottage yg asri dgn taman yg bagus & ada mainan anaknya. Kamar tanpa AC pun sudah dingin sekali. Suasananya seperti rumah kayu di desa. Sarapan pagi menunya enak2.."
Darul Jannah,Dwiarso Sapto Nugroho,4.0,"(Translated by Google) Strategic location, good facilities, spacious, beautiful and clean. Comfortable for vehicles, exclusive, attractive prices too. Islamic nuances are also thick, suitable for young couples or even large families. The mosque is also good, the imam's voice is really unique, you can compete with foreign countries. Moreover, lectures at the gym are really shady in the heart. Attractive prices, convenient parking too. Good luck. (Original) Lokasi strategis, fasilitas bagus,luas, indah dan bersih. Nyaman buat kendaraan, ekslusif, harga jg menarik. Nuansa islami juga kental, cocok buat pasangan muda atau bahkan keluarga besar. Masjidnya jg bagus, imamnya suaranya eeuunak tenan, bisa diadu sama luar negeri. Apalagi ceramah aa gym teduh banget di hati. Harga menarik, parkir jg nyaman. Selamat mencoba."
Darul Jannah,Irfan Muhammad,5.0,"(Translated by Google) The location of the inn is close to the Darut tauhid mosque, the environment is comfortable, the service is friendly, the food is delicious and there are also a lot of looking for food outside. In front of the room there is a children's playground. Rooms are clean, tidy. Each room is equipped with a gallon and glass water dispenser, sugar, coffee & tea sachets. Because it is a sharia inn, each room is provided with prayer mats & Al-Qur'an and smoking is not allowed. The rooms are equipped with air conditioning, but the air temperature at the location is also cold. The buildings are all made of wood. Highly recommend staying here. (Original) Lokasi penginapan dekat dengan masjid Darut tauhid, lingkungan nyaman, pelayanan ramah, makanan enak dan cari makanan di luar juga banyak. Di depan kamar ada Playground anak-anak. Kamar bersih, rapi. Setiap kamar dilengkapi dispenser air galon dan gelas, gula, kopi & teh sachet. Karena penginapan syariah setiap kamar disediakan sajadah & Al-Qur'an dan tidak boleh merokok. Kamar dilengkapi AC, namun suhu udara di lokasi juga sudah dingin. Bangunan semua dari kayu. Sangat rekomendasi menginap disini."
Darul Jannah,Julian Aegi,5.0,"(Translated by Google) The place is comfortable, there is also a parking location and a beautiful environment (Original) Nyaman tempat nya, lokasi parkir juga ada serta lingkungan yang asri"
Darul Jannah,Andri Fitriyani,5.0,"(Translated by Google) Our family's favorite place. The rooms are spacious but simple, safe for the little ones to run without fear of falling, the waiters are friendly, the atmosphere is religious because it is in the Daarut Tauhid environment. Also suitable for culinary tourism because along the road are filled with sellers of various types of food. There are also Islamic clothing and accessories shops... (Original) Tempat favorit keluarga kami. Kamarnya luas tp sederhana, aman utk si kecil lari2 tanpa takut jatoh, pelayannya ramah2, suasana sekitar yg agamis karena ada di lingkungan Daarut Tauhid. Cocok juga utk wisata kuliner karena sepanjang jalan dipenuhi penjual aneka jenis makanan. Ada juga toko2 pakaian2 islami dan aksesorisnya..."
Darul Jannah,Husna Roezin,3.0,"(Translated by Google) The place is comfortable and near the Daarut Tauhiid mosque. It is also very convenient to walk to the mosque every prayer time. The surrounding atmosphere is very conducive to behaving politely because the 5S guidelines (smile, greet, greet, be polite, polite) become the daily life of the residents there. It's also comfortable when you run into polite Santri and always carry the Koran with you. When in groups, usually the Santri are memorizing the words of the Divine Revelation. Subhanallah, what an Islamic atmosphere. (Original) Tempatnya nyaman dan dekat masjid Daarut Tauhiid. Sangat nyaman juga berjalan kaki menuju masjid setiap waktu solat. Suasana sekitar sangat kondusif untuk jadi berperilaku santun karena pedoman 5S (senyum, salam, sapa, sopan, santun) menjadi keseharian warga di sana. Nyaman juga bila berpapasan dengan para Santri yg santun serta selalu membawa Al Quran. Bila berkelompok, biasanya para Santri itu sedang menghafal lafaz Wahyu Illahi. Subhanallah, sungguh suasana yang Islami."
Darul Jannah,Amalia P,5.0,"(Translated by Google) A strategic place to stay in the gegerkalong area. The atmosphere is very Islamic, there is a garden for children to play, the atmosphere of the rooms is wooden and there is a large parking area and monitored by security. The important thing is near the DT mosque. (Original) Tempat menginap yang strategis didaerah gegerkalong. Suasana sangat islami tersedia taman untuk anak anak bermain, suasana kamar bernuansa kayu dan parkir yang luas serta terpantau security. Yang penting dekat mesjid DT."
Darul Jannah,Eko Saputro,4.0,"(Translated by Google) The service is quite good...friendly...polite... The breakfast menu changes... For dinner, given a voucher to buy food at the canteen... The atmosphere is calm and comfortable... Close to Daarut Tauhiid Mosque... But unfortunately, the upper floor is made of wood, so if someone walks or children run, the downstairs room is noisy... And, the wood has started to be eaten by fleas, so a lot of dirt is falling in the room... especially room number 207. Thank God room 205 is still safe... (Original) Pelayanannya cukup baik... ramah... sopan... Menu sarapannya ganti2... Untuk makan sore, dikasih voucher untuk beli makanan di kantinnya... Suasananya tenang dan nyaman... Dekat dengan masjid Daarut Tauhiid... Tapi sayangnya, lantai atasnya dari kayu, sehingga kalau ada orang jalan atau anak2 lari, yg di kamar bawah keberisikan... Dan, kayunya sudah mulai dimakan kutu, sehingga banyak kotoran berjatuhan di kamar... terutama kamar nomer 207. Kalau kamar 205 alhamdulillah masih aman..."
Darul Jannah,Hulwana D. Arifah,3.0,"(Translated by Google) The room is dim, there are cockroaches, the room is dusty. There is hot water, the 2nd floor rooms are bigger than the 1st floor. There is air conditioning, including breakfast. There is a slide and swing in front of the cottage for the kids, but to be honest I wasn't impressed with the cleanliness of the room and bathroom. I stayed 1 night Saturday-Sunday for 2 people: IDR 440,000 (Original) Kamarnya remang2, ada kecoa, kamar berdebu. Ada air panas, kamar lantai 2 lebih besar daripada lantai 1. Ada AC, include sarapan. Ada perosotan dan ayunan di depan cottage untuk anak2, tapi jujur saja saya tidak terkesan dengan kebersihan kamar dan kamar mandi. Saya menginap 1 malam hari sabtu-minggu untuk 2 orang : Rp440.000"
Darul Jannah,Entah Lah,5.0,"(Translated by Google) Not bad for resting, in the room there is a dispenser so if you bring the children you can make milk, the place is comfortable, cool, warm water is also available for bathing, there is a TV, air conditioning but because the atmosphere is really cold so the air conditioner can't be turned on, the staff are friendly, the room is clean and go to the bathroom, so recommended for those who want to take a vacation in Bandung, looking for food is also very easy, just go out on foot around the inn, there are lots of choices... hearing the chanting of the holy verses of the Koran also makes the atmosphere more cool.. (Original) Lumayan untuk istirahat, di kamar ada dispenser jd klo bw anak2 bs bikin susu, tempatnya nyaman, adem, air hangat jg tersedia buat mandi, ada tv, ac tp krn suasana udh dingin bgt jd ac gak dinyalain, staffnya ramah, bersih juga kmr dan kmr mandinya, so recomended buat yg mo ngajak liburan di bandung, nyari makanan jg gampang bgt tinggal keluar jln kaki aja disekitar penginapan sudah byk pilihan...terdengar lantunan ayat2 suci AlQuran juga bikin suasana tambah adem.."
Darul Jannah,Soraya Rizki Amelia,4.0,"(Translated by Google) Cheap accommodation with a strategic location. Quite comfortable, friendly service, and close to many tourist attractions in the Setiabudi, Lembang, and surrounding areas. The minus is that breakfast is not provided with a buffet, but it is delivered to the room. (Original) Penginapan murah dgn lokasi strategis. Cukup nyaman, pelayanan ramah, dan dekat dengan banyak tempat wisata di daerah Setiabudi, Lembang, dan sekitarnya. Minus nya breakfast tidak disediakan buffet, tp diantar ke kamar."
Darul Jannah,Faisal Sir,5.0,"(Translated by Google) The place is suitable for family lodging. Spacious room especially on the 2nd floor. It's not noisy even though it's a plank floor. Breakfast is not a buffet except when there are many guests. If you are lucky, you can listen to Aa Gym's lecture after dawn at the Darut Tauhid mosque. (Original) Tempat cocok bagi penginapan keluarga. Ruangan luas khususnya lantai 2. Tidak berisik walau lantai papan. Sarapan tidak prasmanan kecuali saat banyak tamu saja. Bila beruntung bisa mendengarkan ceramah Aa Gym setelah subuh di masjid Darut Tauhid."
Darul Jannah,Risna Rhmn,4.0,"(Translated by Google) The price is according to the room. The place is comfortable, but because the building is made of wood, if there is a room on the top floor, the sound can be heard downstairs. Get sahur as a substitute for breakfast. (Original) Harga sesuai sama kamarnya. Tempatnya nyaman, tapi karena bangunannya terbuat dari kayu, jika kamar dilantai atas ada yg jalan suaranya terdengar sampai ke bawah. Dapat sahur sebagai pengganti breakfast."
Darul Jannah,Ari Andoko,3.0,"(Translated by Google) Not as expected, I prefer MQ Guest house, here bath towels are available for families, maybe it's ok but if you make your own, it's not ok, the carpeted floor is not healthy because it absorbs dust & moisture, it's difficult to clean the facilities in the room are not paid attention, the water is lacking smooth (hot), the carpet looks dirty, the first time you enter the bed cover, the blanket has lots of dirt flakes from the ceiling (Original) Kurang sesuai harapan, saya lebih pilih MQ Guest house, di sini gada anduk mandi tersedia buat keluarga mungkin ok tapi kalau buat sendiri, kurang ok, lantai berkarpet kurang sehat karena menyerap debu & kelembaban, susah dibersihkan nampak fasilitas dalam kamar kurang diperhatikan, air kurang lancar (panas), karpet nampak dekil, pertama kali masuk bed cover, selimut banyak serpih kotoran dari langit langit"
Darul Jannah,andin af,3.0,"(Translated by Google) the food is very limited, at that time I checked in Sunday, Monday morning there was a staff ceremony and reciting the Koran together, the atmosphere was very quiet suitable for those who want to calm down and mind besides that it is close to the culinary center and the mosque. mukena, etc. For smokers, unfortunately you are not allowed to smoke. 24-hour receptionist. Cleanliness is lacking because there are lots of fallen wood/drops/termites that fall and the bathroom is not cleaned enough. (Original) makananya sangat terbatas,waktu itu saya check in minggu,senin paginya ada upacara staff dan ngaji bersama,suasanaya sangat hening cocok utk yg mau menenangkan diri dan pikiran selain itu dekat dg pusat kuliner dan masjid.Daerah pondok,jadi banyak yang jual.kerudung,mukena,dsb.Untuk perokok,sayangnya tidak boleh merokok.Receptionist 24jam.Kebersihan kurang karena banyak rontokan kayu/teter/rayap yang jatuh dan kamar mandi kurang dikosek."
Darul Jannah,Mega Berbintang,5.0,"(Translated by Google) The place is very strategic, safe and comfortable. The rooms are quite spacious with beautiful wooden designs, gardens and gazebos suitable for families and children's play. Close to the DT Mosque and a variety of culinary delights around the site. (Original) Tempat sangat strategis, aman, dan nyaman. Kamar cukup luas dengan desain kayu yang cantik, taman dan gazebo cocok untuk keluarga dan bermain anak.. Dekat dengan Masjid DT dan ragam kuliner di sekitar lokasi."
Darul Jannah,Lovely Blue,4.0,"(Translated by Google) The place is beautiful... comfortable... cool... close to the food center and especially the DT mosque. I hope that in the future it can be looked at again so that it doesn't happen again.. the breakfast is really delicious.. God willing, another time we will come back here.. (Original) Tempatnya asri.. nyaman.. sejuk.. dekat dgn pusat makanan dan khususnya masjid DT.. Oya utk kamar, kami dapat kamar yg banyak nyamuk nya dan pas hujan deras banget tercium bau septik tank yg menyengat.. dan sangat mengganggu penciuman.. semoga kedepannya bisa diperhatikan kembali agar tidak terulang.. utk sarapannya enak banget.. insya Allah lain waktu kembali kemari.."
Darul Jannah,ziyad keren,5.0,"(Translated by Google) The place is comfortable and clean. If there is a shortage of tools for the bathroom or glasses, the employees serve kindly and quickly. Suitable for those who want spiritual or family tourism. Around the inn there are also scattered places to eat that are diverse, delicious and cheap. Lodging is always a destination when there are activities in Bandung (Original) Tempatnya nyaman dan bersih. Jika ad kekurangan tools utk kamar mandi atau gelas, karyawan melayani dgn ramah dan cepat. Cocok utk yg ingin wisata ruhiyah ataupun kelg. Di sekitar penginapan juga bertebaran tempat2 makan yg beragam, enak dan murah meriah.. Penginapan yg selalu jadi tujuan jika ad kegiatan di bandung"
Darul Jannah,dewi dewi,3.0,"(Translated by Google) Lodging with Islamic nuances. Great for families. The location is close to Daarut Tauhid Mosque (5-10 minutes walk). There are many Muslim fashion shops along the Daarut Tauhid and UPI areas. The breakfast menu is normal, served to each room. (Original) Penginapan dgn nuansa islami. Cocok untuk keluarga. Lokasi dekat dgn Masjid Daarut Tauhid (5-10 menit berjalan kaki). Banyak toko-toko busana muslim di sepanjang area Daarut Tauhid dan UPI. Menu sarapan biasa saja, disajikan ke kamar masing-masing."
Darul Jannah,Uda Sasmita,5.0,"(Translated by Google) lodging located in the Daarut Tauhid neighborhood. comfortable and friendly service. the breakfast is also good. I stayed here with my family for a few days, because Ananda Dimas Arya participated in the Daarut Tauhid program, namely the 1 month Daarul Qolbiyah mukim program and continued to the APW 100-day mukim program (Akhlak Plus Wirausaha). (Original) penginapan yang terletak di lingkungan Daarut Tauhid. nyaman dan pelayanan ramah. sarapannya pun enak. saya menginap disini bersama keluarga selama beberapa hari, karena ananda Dimas Arya mengikuti program di Daarut Tauhid yaitu program mukim 1 bulan Daarul Qolbiyah dan lanjut ke program mukim 100 hari APW (Akhlak Plus Wirausaha) ."
Darul Jannah,Rakhmi Mandrarini,5.0,"(Translated by Google) The atmosphere is very Islamic, suitable for those who want to take a break or on a business trip, but when they are resting, they can be close to the mosque. The staff is very friendly and very helpful. Room cleanliness is also ok and comfortable... God willing, will come back here again. Thank you (Original) Suasana nya islami sekali, cucok buat yg mo rehat atau perjalanan bisnis tp wkt istirahat bs dekat dgn masjid. Staff sangat ramah dan membantu sekali. Kebersihan kamar jg ok dan nyaman... InsyaAllah pgn balik kesini lg. Terimakasih"
Darul Jannah,aa abu,5.0,"(Translated by Google) Recommended use ""very"" Cleanliness: I guarantee it's okay Neatness and order: role model Access: easy Wifi : faster than the wind B-fast : please... until you are full (if you're not embarrassed hehehe). Department stores or bysa stalls: just choose which one you want. Staff and officers: original made by Aa Gym Houses of worship (only for Muslims): near Bianget... there is a small house. (Original) Recomended pake ""banget"" Kebersihan : sya jamin oke Kerapihan dan ketertiban : panutanqu Akses : guampang Wifi : faster than the wind B-fast : silahkan... sampai kenyang(klo ga malu hehehe). Toserba atau warung bysa : tinggal pilih mau yg bgmn. Staff dan officer : asli made by Aa Gym Rumah ibadah (khusus muslim) : deket bianget...ada crmahnya."
Darul Jannah,fernati purnomo,5.0,(Translated by Google) The place is comfortable..the garden view is also beautiful..the room is spacious..hot water is stable..close to the Darut Tauhid mosque again.. Suitable for staying with family.. It's just a bit lacking in breakfast..it's better to buy around it..it's cheap again..😄 (Original) Tempatnya nyaman..pemandangan taman juga indah..kamar luas..air panas stabil..dekat dengan masjid darut tauhid lagi.. Cocok untuk menginap dengan keluarga.. Cuma agak kurang sarapannya..lebih enak beli di sekitarnya..murah2 lagi..😄
Darul Jannah,Winda Samantha,5.0,"(Translated by Google) The 3rd time staying here hehe :) alhamdulillah the facilities and service are getting better Not only is the place comfortable, but staying here also makes you feel at ease because of the tausiyah from the DT Mosque and the environment is like a city of students.. Plus the snacks and food here are cheap and delicious مَاشَآءَاللّهُ (Original) Ke-3x nginep disini hehe :) alhamdulillah makin baik fasilitas dan pelayanannya Ga cuma tempatnya yang nyaman, tapi nginep disini juga bikin tentram hati karna tausiyah dr Masjid DT dan lingkungannya seperti kota santri.. Ditambah jajanan dan makanan disini mirah dan enak-enak مَاشَآءَاللّهُ"
Darul Jannah,Arif Guntur Weer,5.0,"(Translated by Google) Located in the middle of the Daarut Tauhid Islamic Boarding School area in Bandung...very suitable if you and your family want to feel the spiritual atmosphere aka rihlah ruhiyah...spiritual tourism...improve cottage room maintenance, hopefully cleanliness will consistently be one of the highlights here...thank you for the good service (Original) Berada ditengah-tengah kawasan Pesantren Daarut Tauhid Bandung...sangat cocok bila bersama keluarga ingin merasakan atmosfer spiritual alias rihlah ruhiyah...wisata ruhani...tingkatkan perawatan kamar cottage, semoga kebersihan tetap konsisten menjadi salah satu unggulan disini...terimakasih atas layanan nya yg baik"
Darul Jannah,Cahyana Karya,3.0,"(Translated by Google) Convenient for b-religion visits to Daarut Tauhid, for those who smoke if they want to stop trying to stay here... all areas are prohibited from cornering... so get used to it (Original) Nyamanbuntuk kunjungan b religy ke daarut tauhid, bagi yg perokok jika ingin berhenti coba menginap disini.. semua area dilarang merojok... jadi terbiasa"
Darul Jannah,aqis B,5.0,"(Translated by Google) It's very pleasant to stay at Daarul Jannah Cottage, the atmosphere is calm, the air is cool and the service is friendly and good. It's just that the stairs to go up to the 2nd floor room are not so strong, please fix the stairs immediately. Thank you 😊 (Original) Sangat menyenangkan menginap di daarul jannah cottage, suasananya yang tenang udara yang sejuk dan pelayanan yang ramah dan baik. Hanya saja tangga untuk naik ke kamar lantai 2 tidak begitu kuat, dimohonkan segera memperbaiki tangganya. Terima kasih 😊"
Darul Jannah,Muhammad Gurning,4.0,"(Translated by Google) It's fun to be in the Darut Tauhid Productive Waqf area Hopefully the facilities and services can continue to be improved, especially the quality of food and the hassles that occur due to carrying suitcases to the 2nd floor which is quite high (Original) Menyenangkan berada di kawasan Wakaf Produktif Darut Tauhid Moga fasilitas dan layanan bisa terus ditingkatkan khususnya kualitas makanan dan kerepotan yg terjadi akibat membawa koper-koper ke lantai 2 yg cukup tinggi"
Darul Jannah,Asyhan Putra,4.0,"(Translated by Google) Masha Allah, I've been here during a PTN visit in Bandung and stayed here. The location is not far from the Darut Tauhid Mosque. The room is comfortable and syar'i too. Been here for a while.. (Original) Masya Allah, pernah kesini waktu kunjungan PTN di bandung dan menginap disini. Lokasi tidak jauh dengan Masjid Darut Tauhid. Ruangannya nyaman dan juga syar'i. Sempetin nginep disini dah.."
Darul Jannah,Ari Eko Prasethio,5.0,"(Translated by Google) visit mother-in-law at Daarut Tauhid Aagym, very nice location in dt, have to order ahead of time, if it's impromptu it's usually full. car stays from guest cottage free parking (Original) jenguk mertua mondok di daarut tauhid aagym, lokasi enak banget didalem dt, harus pesen jauh jauh hari, kalau dadakan biasanya penuh. mobil menginap asal tamu cottage parkir gratis"
Darul Jannah,Andri Adi,5.0,"(Translated by Google) The comfortable atmosphere in the Daarut Tauhiid Islamic Boarding School environment.. Makes the atmosphere of rest comfortable, especially close to the DT mosque and the friendliness of the local residents. anyway cool.. (Original) Suasana nyaman di dalam lingkungan pesantren Daarut Tauhiid.. Membuat suasana istirahat nya nyaman apalagi dekat dengan masjid DT serta keramahan dari para warga sekitar. Pokoknya adem.."
Darul Jannah,didik bahagia (Sahabat Property Syariah),5.0,"(Translated by Google) Comfortable, quiet. And the environmental conditions are oyyiii, perfect for learning. Spacious parking lot. Cucok who wants to have a vacation in Bandung with a boarding school atmosphere. Recommended (Original) Nyaman, tenang. Dan kondisi lingkungan oyyiii, cucok buat belajar. Tempat parkir luas. Cucok yang mau berlibur di bandung dengan suasana pesantren. Recomended"
Darul Jannah,Muhammad Arief,5.0,(Translated by Google) Very good place for families. The room is clean. Friendly and fast service. Around the inn there are also many places to eat various types of murmer (Original) Tempat yg ok banget buat keluarga. Kamarnya bersih. Pelayanan ramah dan cepat. Di sekitar penginapan juga banyak tempat makan aneka jenis yg murmer
Darul Jannah,Amalia Dian Ramadhini,3.0,"(Translated by Google) The place is inside the Darut Tawhid Islamic Boarding School, aa gym. Comfortable but dusty. Kinda spooky. In my opinion, various furniture needs to be updated (Original) Tempatnya di dalam pesantren darut tauhid aa gym. Nyaman tapi berdebu. Agak spooky. Menurut Saya perlu pembaruan berbagai furniture"
Darul Jannah,Huriah Azip,5.0,"(Translated by Google) Decent place, religious every morning get enlightenment from AA, free wifi suitable for those who bring children, close to tourist sites (Original) Tempat lumayan, religius setiap subuh dapet pencerahan dari AA, free wifi cocok buat yg bawa anak2,dekat dengan lokasi wisata"
Darul Jannah,tunas ilmu,5.0,(Translated by Google) Nice resting place (Original) Tempat istirahat yang menyenangkan
Darul Jannah,Must Ipank,4.0,(Translated by Google) If you are looking for an Islamic Susanana... this is the most suitable. Very close to the Daarut Tauhid Mosque. culinary specialties of SMEs are also widely spread. recommended for Islamic travelers (Original) kalo nyari susanana yg islami..ini yang paling cocok deh. Deket banget sama MAsjid Daarut Tauhid. kuliner khas ukm juga banyak tersebar. recomended for islamic traveler
